Unnamed: 0,symbol,2022-05-12
4038,PES,150978.39623642
4039,EC,150029.50547479
4040,BAS,152417.87533366
4041,VBNT,150155.70255127
4042,Kishimoto,150111.55182543
4043,PINKSALE,152126.64830553
4044,ARTRINO,150018.89866889
4045,ZODI,149591.78718984
4046,GMI,148247.91746873
4047,PET,149681.56611451
4048,SEBA,149297.35657001
4049,SRX,149342.34193926
4050,RBIS,148715.73106823
4051,DURTH,148989.16975248
4052,MXW,149111.39376364
4053,BEXT,148375.53097618
4054,NAO,148333.0962104
4055,XP,150049.03469411
4056,POLA,147008.64873319
4057,FRZSS,146809.17924792
4058,GBEX,148891.62813916
4059,SYL,146418.50515607
4060,CNT,146375.56113531
4061,WELD,145771.34542321
4062,CRIME,145768.99595178
4063,RBIF,145375.63647331
4064,GSTRM,145328.85091938
4065,BID,144791.35184092
4066,NII,144460.13433116
4067,SER,144457.42403552
4068,MET,144226.67200499
4069,NORA,143930.30377255
4070,KUS,143669.66178841
4071,PAN,143404.44797623
4072,mGS,143282.03514903
4073,YUSE,142457.8569764
4074,EFK,141660.36173402
4075,PTU,141646.99861096
4076,GHUB,143653.11291595
4077,RPC,140967.96704611
4078,FUSD,141250.82244224
4079,MOVON,141216.68731217
4080,MRCR,141338.1278796
4081,BLK,140812.66422236
4082,ZEUM,140629.77269351
4083,STATIC,140532.79414006
4084,OBT,140459.87934019
4085,A5T,140441.52404959
4086,GREEN,139937.41963845
4087,OXD,139834.64087987
4088,SMCW,139816.51205792
4089,ZOMFI,139307.11293246
4090,DT,138994.32029918
4091,PDSHARE,139040.07908293
4092,SPY,138942.78878807
4093,NOMAD,138921.07711626
4094,XMS,138887.23046089
4095,SUP,138563.23820777
4096,REAL,136543.11936096
4097,MOI,138244.40934684
4098,EARN,138091.9099864
4099,GFloki,137564.0073534
4100,GMEX,137472.67004649
4101,BCNA,137166.17135709
4102,KNOT,137937.28798074
4103,SHIBKILLER,137465.57340907
4104,CGC,136894.63089172
4105,LENDA,136652.73366965
4106,ROBBY,136732.10726734
4107,DVNQ,139231.29376812
4108,JTS,136294.36630312
4109,PETO,135991.91027516
4110,CNFI,135155.38326241
4111,TOKAU,134863.83147361
4112,CINU,134847.8168591
4113,PFTM,134588.10734527
4114,TRXBULL,135073.90964804
4115,ACYC,134408.24113854
4116,LIBRE,133956.13305188
4117,RAVE,136333.25275085
4118,SAGA,133936.50249375
4119,RAM,132981.13959019
4120,RDT,132793.24474952
4121,POP,132408.9885298
4122,GMR,132829.31790704
4123,CNNS,134736.53918178
4124,TIFI,131889.31501364
4125,WINRY,131826.2850912
4126,GFCE,131740.43069977
4127,SNIPE,131719.42829779
4128,PSTN,131572.72832786
4129,LORDS,131316.60458184
4130,ZOA,131281.4607805
4131,HELENA,130295.39188857
4132,MARVIN,130184.08201177
4133,WAR,130112.52004205
4134,MAC,129800.46952681
4135,SEX,129276.0438074
4136,MSQ,129834.42640887
4137,PLD,128981.8153243
4138,CPH,128658.32275011
4139,DSM,128431.85102805
4140,DBUY,128609.68074204
4141,MGOD,128581.21130593
4142,KYOKO,127995.7966075
4143,CBANK,127538.77919365
4144,CERBY,127346.29451149
4145,PIXEL,127199.22866215
4146,IMC,127171.4280788
4147,VOW,127134.00009547
4148,ENTR,127096.4475903
4149,NMX,127123.93498452
4150,SHACK,126951.83551771
4151,EXOS,126854.63118637
4152,IXS,126763.27418676
4153,WSCRT,126624.43320363
4154,BVC,126733.62371196
4155,MGT,126038.63588911
4156,ALTER,125857.14673823
4157,MCT,125741.37150379
4158,GCOIN,125648.69238009
4159,YEL,125627.21829011
4160,SHINT,125439.59858824
4161,EB,125058.92889528
4162,IAG,124451.88215893
4163,DOM,122348.30931148
4164,BABI,124185.113568
4165,APW,124148.94340609
4166,BAS,123576.59338216
4167,PRL,123391.8730851
4168,OS,123266.3462277
4169,BTFA,123196.16075582
4170,SWARM,123078.81007579
4171,KRRX,122448.65674244
4172,IMMO,122404.28346656
4173,MEDIA,122166.9645583
4174,STAR,122054.98325557
4175,PULI,122050.75389706
4176,ASIX+,121783.67355505
4177,pBTC35A,121650.24305832
4178,BNBBULL,121553.18709865
4179,DBY,121048.32665685
4180,XBE,120540.18695862
4181,VCG,121107.81392366
4182,VIS,120093.54910214
4183,$WEAPON,127942.41095898
4184,ALTRU,119941.62202768
4185,RVLNG,119668.3647599
4186,A4,119598.50377344
4187,PRNT,119350.0158707
4188,CYCE,119046.35429312
4189,LIST,117819.70086509
4190,PURE,118295.55743117
4191,MNG,122596.19606872
4192,XDOGE,118477.87589294
4193,DFH,117769.77040869
4194,ZUNA,117548.6092952
4195,HVE2,117720.64315962
4196,TIIM,117317.80009023
4197,HZM,118041.38030905
4198,UXP,116886.915609
4199,ELONONE,116812.10872434
4200,BNOX,116468.84146032
4201,QUA,116382.503013
4202,AI,116301.86964491
4203,SCRAP,115977.10009723
4204,STAR,116303.01001821
4205,NTX,115867.55176858
4206,MCRT,115656.04239703
4207,FNC,115440.28966179
4208,BRAINS,117194.92644621
4209,MSHOT,115026.64612275
4210,MOR,114983.45132093
4211,PLN,114640.3003565
4212,KIF,124196.8725333
4213,GOFX,114455.14378732
4214,AIMX,114377.29395302
4215,VIRES,115583.11114422
4216,NBL,115608.37305969
4217,KBOX,113855.31244181
4218,UMG,115625.96296027
4219,MON,113643.34024027
4220,IDO,113490.81104446
4221,MM,113462.52755128
4222,LEMN,113394.67134184
4223,WPL,113312.2014736
4224,WBCH,113253.25360433
4225,FAST,113111.55582454
4226,YAMV2,113015.40933728
4227,TTT,113250.89004586
4228,VTG,112314.61514666
4229,NHT,112094.72262358
4230,SFC,110474.87797645
4231,QBIT,111791.43823837
4232,XRP-BF2,111717.45427178
4233,SPE,111555.71956575
4234,SHIBORG,111522.07751722
4235,XTT-B20,112435.7028429
4236,EGT,111862.65486558
4237,SPA,110707.35891627
4238,IUSD,110556.5490124
4239,FOREX,110512.60743166
4240,AMAZINGTEAM,110362.49922364
4241,UUSD,110190.69133613
4242,xDAI,110141.89870583
4243,GWAR,109870.8302704
4244,AAG,108388.89151761
4245,LIQ,109834.59340563
4246,TR3,108861.60814334
4247,ZOO,109325.3870213
4248,ECD,109303.69929802
4249,KATA,109275.28856628
4250,PGX,109004.07054015
4251,ELS,108982.11313202
4252,LEMD,108577.669507
4253,ILA,108737.15081118
4254,BSGG,108832.0512323
4255,KEYS,108904.70891596
4256,GAMINGSHIBA,108352.48368218
4257,XIN,108402.1378331
4258,EVERSAFU,108265.24657183
4259,TAUM,108394.80020871
4260,FROG,108117.23213181
4261,FRIN,107857.39864398
4262,ETHBEAR,107485.81396803
4263,PAR,107310.18560603
4264,MEVR,106497.48645731
4265,CARR,108095.4572049
4266,FREE,106071.37586238
4267,STARS,106034.35801009
4268,JOY,105863.62862698
4269,G.O.A.T,105492.96453604
4270,DEFIBULL,105021.73097658
4271,POLX,104766.65463062
4272,NINJA,104513.62499995
4273,YFX,104391.7547996
4274,PLACE,104069.6955881
4275,CALI,103619.46589796
4276,ARC,103567.09386471
4277,SPAY,103264.79655626
4278,FUEL,103253.63801538
4279,DOG,103253.17740332
4280,LYNK,103123.27894712
4281,fUSDT,102952.83507751
4282,DIS,103228.59705895
4283,KING,102926.34408502
4284,ROI,102658.15399738
4285,GUILD,102101.37290843
4286,AETH,102614.77795936
4287,SHIBM,102636.17647958
4288,CIX100,102662.05525102
4289,RGEN,102120.04677405
4290,ARTR,102044.895054
4291,COOHA,101872.65914812
4292,TOZ,101772.38919252
4293,TORII,101600.81192638
4294,SPAT,101496.47721181
4295,TRCL,101678.90495992
4296,FAN,100435.61871192
4297,RATIO,100432.49491241
4298,ELTG,100384.90985785
4299,RCH,100289.31566049
4300,SANJI,100221.73483604
4301,IB,100193.29545139
4302,ESG,99387.1403863
4303,JNB,99251.82433037
4304,CHECKR,99090.61827015
4305,BTBS,99057.9320929
4306,TITI,98756.9526143
4307,GLB,99070.72188958
4308,BLES,98136.00687959
4309,LYRA,97852.52487978
4310,FCF,99391.18705545
4311,GGC,97614.68867554
4312,LUCA,97561.13264026
4313,ROAR,97489.52561547
4314,SAT,97470.03746137
4315,RUN,97360.51244892
4316,MNIO,97166.71512356
4317,CMN,97059.63335883
4318,ISDT,95217.68329297
4319,SLNV2,96589.17193708
4320,CVNT,96554.38550809
4321,WAGMI,96493.80528444
4322,MOVEY,94544.69100232
4323,BIXB,96335.27932337
4324,PLGR,96309.20202009
4325,DOGECOIN,96271.5547674
4326,CAVE,96197.22644344
4327,KOIN,95951.77268286
4328,WHIVE,95860.75850745
4329,FBX,95718.26983513
4330,UNC,95632.95185478
4331,FLOKI,95517.16695233
4332,EARN,95377.32113318
4333,DVDX,94298.0462784
4334,PRDS,95231.81014975
4335,BBT,95150.91962334
4336,BOG,95118.92609413
4337,CHURCH,95078.86679756
4338,DXGM,94927.02820638
4339,UMI,94896.44254962
4340,BOP,96095.33886903
4341,NXTT,94788.16028129
4342,NTR,95246.3580971
4343,SVT,94673.3459626
4344,FB,94636.40311459
4345,HIMO,94500.60412252
4346,BEETS,94257.27627011
4347,ANA,94252.13611998
4348,MIS,94208.25106612
4349,KOKO,94077.09627949
4350,BITO,94053.53419685
4351,TARP,93646.04524326
4352,MODA,93693.42235424
4353,TGT,93544.09141021
4354,SAFLE,93532.11913707
4355,ANJI,93465.46013238
4356,PEARL,93751.85930491
4357,DBD,92811.83588062
4358,MSD,92446.931496
4359,LNT,93606.31917242
4360,WAM,92082.94812837
4361,CWT,92310.19575185
4362,BILI,92560.73245576
4363,PAYT,92156.66192969
4364,KSC,92147.04067491
4365,GSKY,92077.84303895
4366,LITH,91851.77933683
4367,BBL,91749.18928752
4368,AELIN,91253.27046634
4369,MCRN,91140.00153339
4370,ASVA,91119.52045833
4371,NYC,92565.50367366
4372,AART,91850.61130954
4373,BKR,90989.83100706
4374,APT,92060.81532357
4375,TITAN,90740.39725508
4376,LDX,90735.67054565
4377,RING,91050.47685281
4378,G999,91111.42546406
4379,LIQ,90977.44294894
4380,XODEX,90096.50066329
4381,REFI,90587.00766297
4382,AVT,90312.85998542
4383,RICE,90136.49995083
4384,WITCH,90022.76364147
4385,SDC,89763.68482074
4386,BLOCK,89792.81168904
4387,DES,89789.89134499
4388,SCRL,89808.76509452
4389,VVV,91808.60504745
4390,GEMS,89443.86283098
4391,DMC,88843.76307805
4392,BTH,89398.85892539
4393,MMM7,89384.40726744
4394,ISKY,89244.20626565
4395,SPEAR,89336.05340428
4396,BCSS,88975.27411898
4397,BT,88591.73811718
4398,HELIOS,88196.5771987
4399,IRENA,88155.7145712
4400,HNW,87819.03258887
4401,MCHC,87723.94475131
4402,BGS,87595.57031563
4403,DMS,87584.10443845
4404,WIZARD,89267.05532832
4405,WSB,86566.109505
4406,EMBR,86670.26521625
4407,FIGHT,87185.84375682
4408,UJENNY,86689.84010838
4409,ARZ,86505.58767305
4410,GOLD,86252.64686297
4411,NSUR,86264.53172257
4412,GNNX,86196.92731953
4413,ZKP,85940.7872753
4414,$LORDZ,85665.987792
4415,XGOLD,85956.03582849
4416,MSTO,86130.11045029
4417,ECN,85426.09580733
4418,EHASH,85785.79471766
4419,DNF,85189.93667802
4420,DEB,85153.02461525
4421,MFC,85113.5617597
4422,GBD,86162.84261854
4423,CMSN,85541.25724861
4424,NT,85069.80767431
4425,NITRO,84907.20989549
4426,OHM,84839.09694975
4427,PIB,84601.33872627
4428,AOK,84601.48357328
4429,CVC,84495.5340386
4430,GM,84388.41490881
4431,SINGLE,84307.18104616
4432,BURN,84642.28832295
4433,MVP,83828.63758033
4434,EDDA,83797.8407894
4435,RDPX,83543.78295247
4436,EGAME,83330.93184497
4437,TSLA,83882.34590122
4438,SOURCE,83205.37370886
4439,KLEE,83122.87821896
4440,MNFT,82893.9246231
4441,RIN,82984.74619788
4442,SZCB,82333.08295836
4443,SANSHU,82200.2340482
4444,PINU,82054.74833824
4445,SPACE,82485.66300471
4446,RLB,81635.08697177
4447,FJB,81386.01826494
4448,FEY,81916.48169024
4449,BPAD,81310.37380366
4450,CPD,80977.09213607
4451,MM,81182.22147607
4452,CARES,80929.22181532
4453,SFT,80753.04302929
4454,MGG,80635.46619719
4455,CSPD,79404.46694803
4456,QTC,80504.14887252
4457,LACE,80465.80258976
4458,PRIDE,80348.75726682
4459,CHAMP,81526.03751944
4460,CHEX,80190.27697205
4461,KBD,80141.5321943
4462,MONSTA,80116.52569454
4463,XPND,80026.32940367
4464,DUW,80145.44578156
4465,MSG,79941.74237834
4466,COMB,79937.38609551
4467,RBLS,79839.39503802
4468,BRG.X,79533.00198014
4469,DDD,79522.81920411
4470,FANV,79369.49376602
4471,YACHTX,79291.56618622
4472,PTX,80439.81635581
4473,MECH,79845.51816917
4474,TOON,78497.67756197
4475,VYNC,77719.18749075
4476,PAY,77898.50444197
4477,CVXCRV,77498.16582365
4478,NUMI,77248.166022
4479,GINZA,77218.40606099
4480,AERO,76904.48179959
4481,NOS,76783.98077309
4482,DCT,77038.32577653
4483,FLOKI,76380.85343517
4484,WEMP,76333.73451428
4485,BLIN,76152.62923125
4486,CRDC,75783.95303624
4487,BAS,75714.50699899
4488,KINT,75916.28832016
4489,BRDG,75579.98612347
4490,CIFI,75490.52142068
4491,DAOVC,75436.40534407
4492,CUNI,75137.18477863
4493,BUND,75082.81697091
4494,WISE,74994.13470512
4495,XRPAYNET,76021.1124758
4496,BRN,74655.18012862
4497,BITCOIN,74954.71142232
4498,ICONS,74196.69484506
4499,GOLF,73952.72225276
4500,BSP,73999.59960226
4501,SONAR,73917.02613361
4502,PXP,73897.10573154
4503,BVOL,73821.51992671
4504,LTCBEAR,73761.23885458
4505,LORC,73554.83922055
4506,BNBHEDGE,73451.24671204
4507,POOL,73141.96541211
4508,POG,73098.72104767
4509,MINIDOGE,73024.39212251
4510,DNL,72823.24720194
4511,XRPHEDGE,72789.48621259
4512,BLH,74074.19532673
4513,UM,73044.42852285
4514,ANCHOR,72705.81294262
4515,KOT,72692.65403917
4516,BTCA,72481.5976901
4517,NFTBS,72148.107657
4518,AAPL,72717.08369292
4519,TOPC,72257.05105937
4520,UNN,72188.48924172
4521,XTR,72089.13581697
4522,DARC,73028.00155326
4523,MILKY,72037.86260097
4524,KKT,71796.04110176
4525,ORO,71516.25119727
4526,SWAP,71546.09039447
4527,NRFB,71130.77585974
4528,DOGECOLA,71106.99593917
4529,NIO,70953.91927994
4530,SIV,70881.1340761
4531,ZLK,70876.24144769
4532,SOLD,70822.18363123
4533,CRONA,70811.68752524
4534,SCY,70810.33647467
4535,STRIP,70748.89012319
4536,DBL,70657.25262343
4537,BUSY,70351.59526825
4538,HOPE,70617.8053945
4539,CHAINCADE,70210.91003464
4540,XHT,70167.48907193
4541,OKLP,70125.9716986
4542,UNIM,69939.44926605
4543,ECC,69520.33309575
4544,GTFO,69433.22341872
4545,A.O.T,69344.47713048
4546,PGIRL,69342.18690738
4547,LTT,69323.98831365
4548,G3CRV,70514.51954999
4549,TOOB,69090.68901557
4550,OWO,69082.54719843
4551,DXB,68751.64144146
4552,CPOS,68707.65888917
4553,UNCL,68628.34662325
4554,DYN,68437.77860044
4555,ECOP,68407.3404772
4556,BIOFI,68321.20038787
4557,LGX,68204.78024475
4558,EHX,68041.60235588
4559,WEB3,68019.07233489
4560,DOGEZILLA,68004.39860547
4561,BANDEX,68497.75733227
4562,OOGI,67904.00262156
4563,LIU,67146.47448744
4564,CHLT,67771.52633341
4565,POKELON,67989.63228886
4566,SPEED,67669.80338185
4567,VEX,67585.85614637
4568,RPC,67474.9332486
4569,XFUND,67354.06187922
4570,GVR,67314.22626912
4571,SMRAT,67171.60669668
4572,CENX,67396.74712919
4573,ALPH,68127.40985358
4574,KARA,66968.39080174
4575,NMT,66938.92908569
4576,WBX,66701.54876434
4577,NCAT,66699.2346669
4578,MGA,66648.16579327
4579,PLI,66636.30029073
4580,BTL,66569.49771964
4581,XPRESS,66466.15404644
4582,UFI,66454.07250218
4583,H2O,66401.50251962
4584,PS1,66382.02079348
4585,CDTC,66300.67398477
4586,KCAKE,66208.48543419
4587,METADOGE,66320.07625692
4588,GZIL,66097.13458818
4589,DXG,65765.51283783
4590,LUV,65563.14650364
4591,BEX,65494.71568572
4592,VFOX,65414.44657757
4593,XRPBEAR,65393.3107569
4594,BALLZ,65239.3059976
4595,MT,66037.33843789
4596,SQUIRT,64949.55129115
4597,SGLY,65010.06113143
4598,HAPPY,64881.81360356
4599,NEKI,64767.52007696
4600,MKONG,64809.35790045
4601,RENFIL,64938.89462896
4602,BITGATTI,64622.88522441
4603,aBNBc,64457.77396943
4604,GEIST,64512.27309939
4605,GLDX,64495.44774201
4606,DEG,64464.32672072
4607,FLURRY,64441.39748522
4608,DUKE,64830.6967839
4609,FAME,64300.13334061
4610,KTE,64209.52129696
4611,pETH18C,64386.73524702
4612,MEPAD,64283.41781074
4613,ELFI,64063.96821091
4614,DRV,63949.42730547
4615,PDT,63791.40745371
4616,NEURALINK,63451.32703533
4617,ADOGE,63371.59615565
4618,WAG,63766.12671526
4619,F9,63571.79187137
4620,MARSINU,62666.36659687
4621,DC,62595.66362756
4622,$METAZ,63189.6582924
4623,KT,62448.09543474
4624,SANDWICH,62310.23221586
4625,TEX,62129.74893741
4626,BDT,62124.21863807
4627,METAC,62084.213687
4628,PVERSE,62057.08203276
4629,MKP,61994.4408761
4630,BPLUS,61930.51250065
4631,UEDC,61807.23521407
4632,MBF,61698.17041981
4633,NEOFI,61781.03790463
4634,MSU,61245.0447313
4635,FEEL,61177.85312287
4636,CIOTX,61122.44316304
4637,SHIBLITE,61076.82339875
4638,ARKK,60908.57250252
4639,BABYTK,60838.41036178
4640,METAL,60796.61446445
4641,PLAYMATES,60788.98791152
4642,HDV,60483.00412403
4643,BRIGHT,60348.43855262
4644,LFT,60318.72477471
4645,eMTRG,60732.09321887
4646,TRYC,60255.7697028
4647,DESIRE,60146.21461323
4648,HOKK,60121.68813263
4649,JELLY,59963.0676831
4650,FDO,59948.15454599
4651,GFARM2,60761.54401336
4652,REAL,59671.4116713
4653,DUET,59654.27879609
4654,DFND,59615.38379881
4655,ML,59539.73053101
4656,KAWA,59508.7792295
4657,ELONGATE,59488.13437155
4658,YARL,59369.85150082
4659,MGP,59226.93216046
4660,WJXN,58953.8339704
4661,CMK,59042.1911481
4662,MTG,59117.60175668
4663,WBOND,58891.78358359
4664,ORNE,59901.19757897
4665,BLOVELY,58226.68907904
4666,GOGO,58286.68913933
4667,TAKE,58147.10905959
4668,CHEESE,58018.25598184
4669,CUB,58013.98654608
4670,ENV,57878.2052385
4671,GAT,57835.87133042
4672,BAKED,58978.08944672
4673,CYC,57774.4842334
4674,GSPI,59108.90366521
4675,VX,68582.20100828
4676,MIMIR,57633.42277976
4677,CNAME,57800.32096541
4678,STON,57517.60013373
4679,TAF,57438.10485212
4680,NST,57410.19353365
4681,RTM,57366.28551169
4682,BOOT,57332.73771335
4683,XGLI,57336.05945258
4684,SMOON,57315.57779599
4685,EMON,57195.6739008
4686,STZ,57029.34881115
4687,NMEEBITS,56929.99043509
4688,KNIGHT,56919.00163378
4689,LOL,56970.48257295
4690,EShib,57326.73058026
4691,EVILSQUID,56610.8972829
4692,WEAVE,57192.16129385
4693,BR34P,56444.9164447
4694,SAO,56426.77789301
4695,RTT,56356.54150099
4696,CURE,56781.52190328
4697,NIL,56289.15736343
4698,OPV,56252.53937918
4699,MARA,56251.47148875
4700,QUICK,56161.9532019
4701,XDAG,58404.66429705
4702,GOT,56241.57915581
4703,FPS,55850.93266966
4704,SHIBA,55815.48776927
4705,HEAL,55832.06646583
4706,SDOGE,55735.58460251
4707,CORN,55987.53494102
4708,ZONE,55636.87387636
4709,GDO,55593.44675154
4710,Mverse,55753.71859499
4711,RADR,55503.25937587
4712,TAG,55543.82726572
4713,HPD,63678.98028768
4714,JNTR,55303.24690972
4715,COINSCOPE,55170.1490282
4716,DMLG,55301.25121389
4717,CLIFF,55181.12647207
4718,UNQ,56248.80407141
4719,BLOC,55170.29683369
4720,AI,55603.02463748
4721,FPC,55396.3743291
4722,RNB,55086.66578051
4723,SCNSOL,55045.59296747
4724,MTR,54963.58867705
4725,BTCBAM,54940.79005446
4726,DON,54989.76464761
4727,KUSUNOKI,54910.84763201
4728,DFC,54975.65254403
4729,CCY,54744.64029367
4730,MFI,54709.6497013
4731,RIDGE,54426.02791972
4732,ITG,54199.47114885
4733,BULL,54474.72953322
4734,HND,54150.8750794
4735,ETHAX,54034.38085388
4736,PIGGY,54008.32764343
4737,MNFT,53902.15666393
4738,NELO,53834.02621092
4739,TLB,53889.701792
4740,SSN,53839.36717082
4741,LOC,53821.02972524
4742,GYC,53614.27159578
4743,SAUNA,53742.50757239
4744,MAXR,53955.41555834
4745,WKD,53676.75580054
4746,ZVRS,53662.90324421
4747,BFIC,53562.78721839
4748,MDF,53555.82167799
4749,PRX,53833.90857082
4750,$MUNDO,53518.26493158
4751,ZONE,53729.54282514
4752,BRUSH,53635.37573352
4753,TBE,53121.47582806
4754,PARA,53110.26138134
4755,CRF,53067.32210537
4756,CRN,53028.4964789
4757,PSB,52986.72040318
4758,DELFI,52993.15926934
4759,DGE,52964.83444223
4760,STOP,52948.97639773
4761,SKLAY,52910.23738012
4762,ALTBULL,52924.56010452
4763,FUR,52935.34705573
4764,NOKU,52424.09721446
4765,GGM,52843.61988702
4766,ASW,52815.56676189
4767,GME,52741.07456256
4768,DHX,52853.70805087
4769,MTM,52474.66133414
4770,KIAN,52445.88852457
4771,STKXPRT,52425.88534533
4772,HUB,52282.95693228
4773,SHAK,52266.22449094
4774,JRSC,52265.96767159
4775,DUCK,52295.44414503
4776,FHM,52187.17731825
4777,FWB,52221.43413931
4778,WMW,52047.1680123
4779,FRMX,51880.99477392
4780,XLD,51020.75364446
4781,OPA,52023.79596165
4782,KEN,51770.0925166
4783,KOACOMBAT,51550.51669811
4784,INST,51471.14342381
4785,ATOMBULL,51358.52207982
4786,MATA,51341.07044356
4787,PHM,51332.07503794
4788,CROTAMA,55758.87440854
4789,RET,51237.50291776
4790,INS,51274.84654691
4791,HOTMOON,51133.02128892
4792,MELI,52264.24296986
4793,HACHIKO,51007.62730448
4794,DFI,50965.26945965
4795,BTL,50902.07731397
4796,FSCC,50734.61027166
4797,COC,50806.56654107
4798,SMON,50656.66049179
4799,CBT,50461.7716576
4800,LUXY,51784.83084333
4801,FRIES,50396.60978011
4802,CC,50515.18469338
4803,VRN,50210.40449581
4804,CPLAY,50160.08671977
4805,CSTR,49906.04799298
4806,EGG,49842.16719282
4807,XUC,49750.15258739
4808,WIT,49514.08771028
4809,PETH,49431.09452206
4810,KAINET,49311.86071221
4811,KICK,49331.83129509
4812,CRYPTOGRAM,49256.05952471
4813,COLLAR,49018.16226784
4814,MINITESLA,48975.44638638
4815,BXH,48879.37300612
4816,CCP,48334.87901907
4817,ASH,48714.80158131
4818,LEAN,48799.30068662
4819,CTC,48600.62626137
4820,HDP.ф,48532.3059164
4821,JDC,48518.89845354
4822,YAY,48464.26875673
4823,ORKL,48362.14403148
4824,PLUG,48335.77634285
4825,VETBULL,48861.53160992
4826,COFI,48226.09160607
4827,SWDAO,48100.28556727
4828,PIPI,48018.07732096
4829,GERO,48088.52979667
4830,RIM,47976.14923975
4831,MOT,47954.09919505
4832,CTR,47936.37672952
4833,BANANA,47954.52145791
4834,MAI,47654.14104567
4835,HVI,47683.67531766
4836,DOGECO,47750.34512977
4837,PAYN,47746.92430043
4838,PIE,47732.34469777
4839,SNP,47729.1336379
4840,BTCIX,47787.97048287
4841,Ly,47368.25107795
4842,WOD,47750.81444809
4843,UMAD,47481.56416553
4844,METAPK,47467.35170829
4845,NIFTSY,47207.58323579
4846,MELD,47147.03658765
4847,BTCV,47095.09252733
4848,ONC,46986.84771504
4849,ATK,46802.11037528
4850,AGX,46887.27348566
4851,REL,45605.93831571
4852,BRS,46764.05886246
4853,MINDS,46731.66676717
4854,AUR,46729.22268361
4855,AMC,46520.22045295
4856,MRFI,46487.41057016
4857,BONE,46599.87864002
4858,MIS,45933.1839741
4859,INDIA,46343.02923789
4860,KAE,46229.2523064
4861,TXBIT,46180.0086199
4862,KPAD,46104.80204197
4863,TRY,45977.88046358
4864,CIR,45932.58913357
4865,2SHARES,45919.89109887
4866,ECC,45919.66672144
4867,CPX,46893.26626428
4868,AGO,45751.08529815
4869,DOGEGF,45721.17637733
4870,AMB,45672.85409871
4871,PAPPAY,45283.78827158
4872,LIVENFT,45526.64547405
4873,ABL,45502.72627614
4874,NTO,45285.11803295
4875,TBT,45376.38979198
4876,CHES,45372.73712805
4877,DRM,45337.86178684
4878,ARGO,45331.09827133
4879,VDORA,45313.92820706
4880,SCK,45254.68023019
4881,UDT,44556.78394339
4882,CRYSTL,45217.47770476
4883,POODL,44876.58720588
4884,GRAV,45174.89288926
4885,ACRE,45047.96284236
4886,FTP,45320.43844184
4887,SOLPAD,44943.5223706
4888,GFI,45116.15640729
4889,LEOPARD,44874.99277174
4890,ARTEM,44807.68491234
4891,PICIPO,45453.23757227
4892,OLA,44835.79492204
4893,BNS,44586.63696973
4894,AVO,44546.43777133
4895,EV,44891.54194107
4896,AKREP,44404.87507777
4897,PCR,44364.88311768
4898,TRONPAD,44532.09950607
4899,Mars,44255.49162054
4900,XTZBULL,44264.68891913
4901,SLVT,44917.56293306
4902,FILST,44551.03933763
4903,SWT,44212.65702354
4904,WSF,44194.28281973
4905,MEXI,44161.25743469
4906,SNE,43784.33366013
4907,CORAL,43779.72587329
4908,LEMO,43736.82122159
4909,UCO,43712.75739443
4910,MIS,43665.17275688
4911,KOMPETE,43663.02894187
4912,BULLSHIT,43367.60692729
4913,GCME,43335.17199613
4914,AMG,43332.0941423
4915,PIZA,43126.41919843
4916,HIBIKI,43123.59928515
4917,CEDS,43019.18930691
4918,DUCATO,43070.82829024
4919,UCAP,42980.21718517
4920,VOLT,42951.9300145
4921,VALAS,42945.56500083
4922,JMPT,42920.56913338
4923,ENNO,42758.27284661
4924,DXF,42597.1106991
4925,SMD,42507.56364182
4926,VICA,42406.74378548
4927,SHARPEI,42394.61045223
4928,UDO,42282.42217193
4929,GRBE,42179.57440401
4930,SKRY,42221.03725633
4931,ARCX,42094.45132316
4932,AIR,42070.34382892
4933,XUSD,41992.68968565
4934,YAW,41966.07536283
4935,DDDX,41867.84106368
4936,LGBT,41792.75328891
4937,GNBU,41813.74865026
4938,RUBY,41903.71135152
4939,IVG,41650.66288429
4940,LIT,41616.04567028
4941,HID,41608.88416239
4942,NBL,42856.25915363
4943,BNPL,42230.27176837
4944,SWCAT,41477.91906417
4945,STMAN,41453.03496628
4946,APOLLO,41611.35778036
4947,PRISM,41423.2897237
4948,HBO,41383.34917469
4949,PLT,41303.35713729
4950,SCAR,41224.22061466
4951,SATOZ,41179.71330038
4952,JCC,41174.28164707
4953,SMARS,41097.54712405
4954,BSR,41087.87617256
4955,UIM,41061.064807
4956,FPAD,40975.1282785
4957,SHIBAPUP,40766.36402863
4958,DLYCOP,40707.14199938
4959,PNL,41309.00195293
4960,MSP,40609.0468048
4961,GN,40592.38375213
4962,SUPS,40411.94331604
4963,CXRBN,40620.73160982
4964,MIDAS,40460.71424516
4965,ESC,40317.13701672
4966,AFK,40281.68943869
4967,DFL,40231.71595009
4968,UNM,40194.27708375
4969,DXT,39949.41670873
4970,PICA,36789.84582607
4971,LTR,39822.32567385
4972,BANANA,39732.76277162
4973,GOAL,39702.69371054
4974,TAT2,39697.65449661
4975,BFK,39619.3891536
4976,$KYUB,39856.96998113
4977,$ADOGE,39604.65760763
4978,FBX,39597.44790371
4979,DAF,39540.34193511
4980,THALES,39455.51526379
4981,TAUR,39356.48447033
4982,MCC,39312.16656598
4983,LYD,39294.62174791
4984,XNFT,39263.56217235
